Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HADOOP-10222,Test,Minor,test,TestSSLHttpServer creates ssl-server.xml in hadoop-common test classes without cleaning up,"TestSSLHttpServer creates ssl-server.xml hadoop-common test-classes without cleaning up. Other tests could pick up the ssl-server configuration file and get the wrong keystore and truststore.Got the following exception while running org.apache.hadoop.hdfs.TestNameNodeHttpServer and the cause is TestNameNodeHttpServer is picking up the ssl-server.xml file written by TestSSLHttpServerjava.io.IOException: Keystore was tampered with; or password was incorrect	at com.ibm.crypto.provider.JavaKeyStore.engineLoad(Unknown Source)	at java.security.KeyStore.load(KeyStore.java:414)	at org.mortbay.jetty.security.SslSocketConnector.createFactory(SslSocketConnector.java:246)	at org.mortbay.jetty.security.SslSocketConnector.newServerSocket(SslSocketConnector.java:476)	at org.mortbay.jetty.bio.SocketConnector.open(SocketConnector.java:73)	at org.mortbay.jetty.AbstractConnector.doStart(AbstractConnector.java:283)	at org.mortbay.jetty.bio.SocketConnector.doStart(SocketConnector.java:147)	at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:50)	at org.mortbay.jetty.Server.doStart(Server.java:235)	at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:50)	at org.apache.hadoop.http.HttpServer.start(HttpServer.java:692)	at org.apache.hadoop.hdfs.server.namenode.NameNodeHttpServer.start(NameNodeHttpServer.java:158)	at org.apache.hadoop.hdfs.server.namenode.NameNode.startHttpServer(NameNode.java:626)	at org.apache.hadoop.hdfs.server.namenode.NameNode.initialize(NameNode.java:488)	at org.apache.hadoop.hdfs.server.namenode.NameNode.init(NameNode.java:684)	at org.apache.hadoop.hdfs.server.namenode.NameNode.init(NameNode.java:669)	at org.apache.hadoop.hdfs.server.namenode.NameNode.createNameNode(NameNode.java:1254)	at org.apache.hadoop.hdfs.MiniDFSCluster.createNameNode(MiniDFSCluster.java:893)	at org.apache.hadoop.hdfs.MiniDFSCluster.createNameNodesAndSetConf(MiniDFSCluster.java:784)	at org.apache.hadoop.hdfs.MiniDFSCluster.initMiniDFSCluster(MiniDFSCluster.java:642)	at org.apache.hadoop.hdfs.MiniDFSCluster.init(MiniDFSCluster.java:334)	at org.apache.hadoop.hdfs.MiniDFSCluster$Builder.build(MiniDFSCluster.java:316)	at org.apache.hadoop.hdfs.TestNameNodeHttpServer.testSslConfiguration(TestNameNodeHttpServer.java:38)",Open,Unresolved,,Unassigned,Jinghui Wang,Fri; 10 Jan 2014 22:22:06 +0000,Mon; 28 Sep 2015 18:59:34 +0000,,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10222
HADOOP-10223,Bug,Minor,,MiniKdc#main() should close the FileReader it creates,FileReader is used to read MiniKDC properties.This FileReader should be closed after reading.,Closed,Fixed,,Ted Yu,Ted Yu,Fri; 10 Jan 2014 23:49:43 +0000,Mon; 24 Feb 2014 20:57:44 +0000,Sun; 12 Jan 2014 23:27:32 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10223
HADOOP-10224,Bug,Major,security,JavaKeyStoreProvider has to protect against corrupting underlying store,Java keystores get corrupted at times. A key management operation that writes the store to disk could cause a corruption and all protected data would then be unaccessible.,Closed,Fixed,HADOOP-10869,Arun Suresh,Larry McCay,Sat; 11 Jan 2014 00:02:38 +0000,Mon; 1 Dec 2014 03:08:25 +0000,Sat; 9 Aug 2014 00:01:15 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10224
HADOOP-10225,Improvement,Major,build;documentation,Publish Maven javadoc and sources artifacts with Hadoop releases.,Right now Maven javadoc and sources artifacts do not accompany Hadoop releases within Maven central. This means that one needs to checkout source code to DEBUG aspects of the codebase... this is not user friendly.The build script(s) should be amended to accommodate publication of javadoc and sources artifacts alongside pom and jar artifacts. Some history on this conversation can be seen belowhttp://s.apache.org/7qR,Open,Unresolved,,Lewis John McGibbney,Lewis John McGibbney,Sun; 12 Jan 2014 14:05:14 +0000,Tue; 14 Nov 2017 19:24:26 +0000,,,3.0.0-alpha1,hadoop;javadoc;maven;sources,,HADOOP-6635,https://issues.apache.org/jira/browse/HADOOP-10225
HADOOP-10226,Bug,Critical,bin,Help! My Hadoop doesn't work!,I have installed hadoop but it it is failing please help!!,Resolved,Invalid,,Unassigned,Steve Loughran,Sun; 12 Jan 2014 21:09:13 +0000,Sun; 12 Jan 2014 21:09:55 +0000,Sun; 12 Jan 2014 21:09:55 +0000,,1.0.3,,,,https://issues.apache.org/jira/browse/HADOOP-10226
HADOOP-10227,Bug,Minor,ipc,IPC shutdown hangs if remote connection not reachable,If the remote HDFS namenode isn't reachable; and an attempt to shut down the JVM is made; the process will keep running,Resolved,Duplicate,NULL,Unassigned,Steve Loughran,Sun; 12 Jan 2014 21:19:37 +0000,Sun; 12 Jan 2014 21:26:15 +0000,Sun; 12 Jan 2014 21:26:15 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10227
HADOOP-10228,Improvement,Minor,fs,FsPermission#fromShort() should cache FsAction.values(),FsPermission#fromShort() calls FsAction.values() every time; which causes unnecessary performance penalty.,Closed,Fixed,,Haohui Mai,Haohui Mai,Mon; 13 Jan 2014 23:43:50 +0000,Wed; 3 Sep 2014 23:33:18 +0000,Tue; 14 Jan 2014 20:37:29 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10228
HADOOP-10229,Bug,Minor,,DaemonFactory should not extend Daemon,The static nested class org.apache.hadoop.util.Daemon.DaemonFactory unnecessarily extends its nesting class Daemon; though a thread factory is not required to be a thread.,Open,Unresolved,,Unassigned,Hiroshi Ikeda,Tue; 14 Jan 2014 02:38:46 +0000,Fri; 11 Apr 2014 10:46:55 +0000,,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10229
HADOOP-10230,Bug,Trivial,,GSetByHashMap breaks contract of GSet,The contract of GSet says it is ensured to throw NullPointerException if a given argument is null for many methods; but GSetByHashMap doesn't. I think just writing non-null preconditions for GSet are required.,Patch Available,Unresolved,,Andres Perez,Hiroshi Ikeda,Tue; 14 Jan 2014 05:14:18 +0000,Mon; 16 May 2016 03:20:59 +0000,,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10230
HADOOP-10231,Improvement,Minor,documentation,Add some components in Native Libraries document,The documented components in Native Libraries are only zlib and gzip.Now Native Libraries includes some other components such as other compression formats (lz4; snappy); libhdfs and fuse module. These components should be documented.,Closed,Fixed,,Akira Ajisaka,Akira Ajisaka,Tue; 14 Jan 2014 06:28:54 +0000,Mon; 1 Dec 2014 03:09:55 +0000,Thu; 14 Aug 2014 21:40:55 +0000,,2.2.0,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10231
HADOOP-10232,Bug,Major,,More options to HttpServer Builder,o.a.h.h.HttpServer can can be instanciated and configured:1. Via classical constructor2. Via static build methodThose 2 methods don't populate the same way the (deprecated) hostname and port; nor the jetty Connector.This gives issue when using hbase on hadoop3 (HBASE-6581),Resolved,Won't Fix,,Unassigned,Eric Charles,Mon; 13 Jan 2014 14:47:44 +0000,Thu; 12 May 2016 18:25:06 +0000,Thu; 16 Jan 2014 04:55:11 +0000,,3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10232
HADOOP-10233,Bug,Critical,ipc,RPC lacks output flow control,"The RPC layer has input flow control via the callq; however it lacks any output flow control.  A handler will try to directly send the response.  If the full response is not sent then it is queued for the background responder thread.  The RPC layer may end up queuing so many buffers that it ""locks"" up in GC.",Resolved,Duplicate,HADOOP-8942,Unassigned,Daryn Sharp,Tue; 14 Jan 2014 22:58:11 +0000,Thu; 12 May 2016 18:25:43 +0000,Wed; 29 Jan 2014 20:12:34 +0000,,2.0.0-alpha;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10233
HADOOP-10234,Bug,Major,scripts,hadoop.cmd jar does not propagate exit code.,"Running ""hadoop.cmd jar"" does not always propagate the exit code to the caller.  In interactive use; it works fine.  However; in some usages (notably Hive); it gets called through Shell#getRunScriptCommand; which needs to do an intermediate ""cmd /c"" to execute the script.  In that case; the last exit code is getting dropped; so Hive can't detect job failures.",Closed,Fixed,,Chris Nauroth,Chris Nauroth,Tue; 14 Jan 2014 23:44:02 +0000,Mon; 24 Feb 2014 20:57:34 +0000,Wed; 15 Jan 2014 05:49:45 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10234
HADOOP-10235,Bug,Major,build,Hadoop tarball has 2 versions of stax-api JARs,They are:stax-api-1.0-2.jarstax-api-1.0.2.jarMaven cannot resolve them property because they are published under different groupIds; because of that for maven are different things.we need to exclude one of them explicitly,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Wed; 15 Jan 2014 01:13:55 +0000,Thu; 12 May 2016 18:27:12 +0000,Fri; 17 Jan 2014 19:31:22 +0000,,2.3.0;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10235
HADOOP-10236,Bug,Trivial,,Fix typo in o.a.h.ipc.Client#checkResponse,There's a typo in o.a.h.ipc.Client.java.  It should be fixed as follows:,Closed,Fixed,,Akira Ajisaka,Akira Ajisaka,Wed; 15 Jan 2014 01:32:40 +0000,Mon; 24 Feb 2014 20:58:15 +0000,Wed; 15 Jan 2014 18:33:13 +0000,,2.2.0,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10236
HADOOP-10237,Bug,Major,security,JavaKeyStoreProvider needs to set keystore permissions properly,In order protect access to the created keystores permissions should initially be set to 700 by the JavaKeyStoreProvider. Subsequent permission changes can then be done using FS.,Closed,Fixed,,Larry McCay,Larry McCay,Thu; 16 Jan 2014 18:45:03 +0000,Mon; 1 Dec 2014 03:09:03 +0000,Fri; 28 Mar 2014 15:58:00 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10237
HADOOP-10238,Bug,Major,security,Decouple the Creation of Key metadata from the creation of a key version,Currently; KeyProvider createKey establishes a new key metadata and an initial version of the key. This should be separated such that a key is created and an initial version is then realized through the KeyProvider rollNewVersion method.,Open,Unresolved,,Larry McCay,Larry McCay,Thu; 16 Jan 2014 18:50:07 +0000,Thu; 16 Jan 2014 18:50:07 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10238
HADOOP-10239,Task,Major,documentation,Add Spark as a related project on the Hadoop page,,Resolved,Fixed,,Unassigned,Reynold Xin,Fri; 17 Jan 2014 06:57:20 +0000,Thu; 23 Jan 2014 19:49:41 +0000,Thu; 23 Jan 2014 19:36:23 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10239
HADOOP-10240,Bug,Trivial,documentation,Windows build instructions incorrectly state requirement of protoc 2.4.1 instead of 2.5.0,When we upgraded to protoc 2.5.0; we updated BUILDING.txt to state the new requirement.  However; there is another section of the document for Windows builds; and that section still lists version 2.4.1.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Fri; 17 Jan 2014 19:57:15 +0000,Wed; 3 Sep 2014 23:33:16 +0000,Fri; 17 Jan 2014 23:33:00 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10240
HADOOP-10241,Bug,Major,fs,Clean up output of FsShell getfacl.,"This patch will clean up a few formatting issues in the output of the getfacl command:	Currently; the file name is output as the full URI with ""hdfs"" scheme.  We'll change this to print just the path portion for consistency with other shell commands like ls.	Print a blank line after printing an ACL.  Linux getfacl does this.  It's particularly helpful with getfacl -R; so that you get a visual indicator in between each returned ACL.	The '+' indicator appended to the permissions when the ACL bit is on throws off the nicely aligned table formatting of ls.",Resolved,Fixed,,Chris Nauroth,Chris Nauroth,Sat; 18 Jan 2014 17:34:04 +0000,Tue; 25 Feb 2014 00:26:59 +0000,Tue; 21 Jan 2014 21:21:05 +0000,,HDFS ACLs (HDFS-4685),,,HDFS-5702;HADOOP-10247;HADOOP-10184;HADOOP-10361,https://issues.apache.org/jira/browse/HADOOP-10241
MAPREDUCE-6145,Bug,Trivial,,No space in an error output message,"nzhdusr@nhga0007 ~$ hadoop job -history ~/1Exception in thread ""main"" java.io.IOException: Not able to initialize History viewer	at org.apache.hadoop.mapred.HistoryViewer.init(HistoryViewer.java:95)	at org.apache.hadoop.mapred.JobClient.viewHistory(JobClient.java:1917)	at org.apache.hadoop.mapred.JobClient.run(JobClient.java:1866)	at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:65)	at org.apache.hadoop.util.ToolRunner.run(ToolRunner.java:79)	at org.apache.hadoop.mapred.JobClient.main(JobClient.java:2123)Caused by: java.io.IOException: History directory /home/nzhdusr/1/_logs/historydoes not exist",Resolved,Not A Problem,,Dasha Boudnik,Anton Balashov,Mon; 20 Jan 2014 05:59:01 +0000,Tue; 17 Mar 2015 09:58:25 +0000,Tue; 17 Mar 2015 09:58:25 +0000,,1.3.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-6145
HDFS-5800,Bug,Trivial,hdfs-client,Typo: soft-limit for hard-limit in DFSClient,"In DFSClient#renewLease; there is a log message as follows. This log message includes ""soft-limit"" but; considering the context; I think it's typo for ""hard-limit"".",Closed,Fixed,,Kousuke Saruta,Kousuke Saruta,Mon; 20 Jan 2014 06:31:15 +0000,Mon; 24 Feb 2014 20:58:28 +0000,Mon; 20 Jan 2014 14:10:48 +0000,,,,,,https://issues.apache.org/jira/browse/HDFS-5800
HADOOP-10244,Bug,Major,security,TestKeyShell improperly tests the results of a Delete,The TestKeyShell.testKeySuccessfulKeyLifecycle test is supposed to ensure that the deleted key is no longer in the results of a subsequent delete command. Mistakenly; it is testing that it is STILL there.The delete command is actually working but the stdout capture should be reset instead of flushed. Therefore; the test is picking up the existence of the key name from the deletion message in the previous command.,Closed,Fixed,,Larry McCay,Larry McCay,Mon; 20 Jan 2014 20:22:47 +0000,Mon; 1 Dec 2014 03:10:31 +0000,Tue; 4 Feb 2014 00:12:15 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10244
HADOOP-10245,Bug,Major,bin;scripts,"Hadoop command line always appends ""-Xmx"" option twice","The Hadoop command line scripts (hadoop.sh or hadoop.cmd) will call java with ""-Xmx"" options twice. The impact is that any user defined HADOOP_HEAP_SIZE env variable will take no effect because it is overwritten by the second ""-Xmx"" option.For example; here is the java cmd generated for command ""hadoop fs -ls /""; Notice that there are two ""-Xmx"" options: ""-Xmx1000m"" and ""-Xmx512m"" in the command line:java -Xmx1000m  -Dhadoop.log.dir=C:\tmp\logs -Dhadoop.log.file=hadoop.log -Dhadoop.root.logger=INFO;console;DRFA -Xmx512m  -Dhadoop.security.logger=INFO;RFAS -classpath XXX org.apache.hadoop.fs.FsShell -ls /Here is the root cause:The call flow is: hadoop.sh calls hadoop_config.sh; which in turn calls hadoop-env.sh. In hadoop.sh; the command line is generated by the following pseudo code:java $JAVA_HEAP_MAX $HADOOP_CLIENT_OPTS -classpath ...In hadoop-config.sh; $JAVA_HEAP_MAX is initialized as ""-Xmx1000m"" if user didn't set $HADOOP_HEAP_SIZE env variable.In hadoop-env.sh; $HADOOP_CLIENT_OPTS is set as this:export HADOOP_CLIENT_OPTS=""-Xmx512m $HADOOP_CLIENT_OPTS""To fix this problem; we should remove the ""-Xmx512m"" from HADOOP_CLIENT_OPTS. If we really want to change the memory settings we need to use $HADOOP_HEAP_SIZE env variable.",Resolved,Not A Problem,HADOOP-9902,shanyu zhao,shanyu zhao,Mon; 20 Jan 2014 23:30:19 +0000,Sun; 8 Feb 2015 17:42:34 +0000,Sun; 8 Feb 2015 17:42:34 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10245
HADOOP-10246,Improvement,Minor,fs,define FS permissions model with tests,It's interesting that HDFS mkdirs(dir; permission) uses the umask; but setPermissions() does notThe permissions model; including umask logic should be defined and have tests implemented by those filesystems that support permissions-based security,Open,Unresolved,,Unassigned,Steve Loughran,Tue; 21 Jan 2014 15:47:06 +0000,Thu; 3 Jul 2014 11:52:05 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10246
HADOOP-10247,Bug,Minor,fs,FsShell -ls -R output misaligned if child path has longer string representation than parent.,When running a recursive ls; like hdfs dfs -ls -R /; the column formatting becomes misaligned if there is a child path with a longer string representation (such as caused by a longer username) compared to its parent.,Open,Unresolved,,Unassigned,Chris Nauroth,Tue; 21 Jan 2014 19:29:56 +0000,Wed; 22 Jan 2014 22:51:36 +0000,,,2.2.0,,,HADOOP-10241,https://issues.apache.org/jira/browse/HADOOP-10247
HADOOP-10248,Improvement,Major,,Property name should be included in the exception where property value is null,I saw the following when trying to determine startup failure: Property name should be included in the following exception:,Closed,Fixed,,Akira Ajisaka,Ted Yu,Tue; 21 Jan 2014 19:35:27 +0000,Wed; 3 Sep 2014 23:33:20 +0000,Fri; 24 Jan 2014 06:30:46 +0000,,2.2.0,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10248
HADOOP-10249,Bug,Major,,LdapGroupsMapping should trim ldap password read from file,org.apache.hadoop.security.LdapGroupsMapping allows specifying ldap connection password in a file using property keyhadoop.security.group.mapping.ldap.bind.password.fileThe code in LdapGroupsMapping  that reads the content of the password file does not trim the password value. This causes ldap connection failure as the password in the password file ends up having a trailing newline.Most of the text editors and echo adds a new line at the end of file.So; LdapGroupsMapping should trim the password read from the file.,Closed,Fixed,,Dilli Arumugam,Dilli Arumugam,Tue; 21 Jan 2014 20:14:51 +0000,Thu; 10 Apr 2014 13:11:46 +0000,Thu; 13 Feb 2014 23:48:15 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10249
