Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
MAPREDUCE-1837,Improvement,Major,contrib/raid,Raid should store the metadata in HDFS,Currently if you change the stripe length in the raid policy. The existing raided files cannot be recovered. Also in the future if we want to upgrade to a better erasure code such as Reed-Solomon or LDPC and change the policy for that. The same problem will happen. We can avoid this problem if we store the information in a metadata file.,Resolved,Won't Fix,,Scott Chen,Scott Chen,Wed; 2 Jun 2010 20:08:05 +0000,Tue; 1 Aug 2017 17:12:58 +0000,Tue; 1 Aug 2017 17:12:57 +0000,,0.22.0,,,HDFS-503,https://issues.apache.org/jira/browse/MAPREDUCE-1837
MAPREDUCE-1838,Improvement,Minor,contrib/raid,DistRaid map tasks have large variance in running times,HDFS RAID uses map-reduce jobs to generate parity files for a set of source files. Each map task gets a subset of files to operate on. The current code assigns files by walking through the list of files given in the constructor of DistRaid  The problem is that the list of files given to the constructor has the order of (pretty much) the directory listing. When a large number of files is added; files in that order tend to have the same size. Thus a map task can end up with large files where as another can end up with small files; increasing the variance in run times.  We could do smarter assignment by using the file sizes.,Resolved,Fixed,,Ramkumar Vadali,Ramkumar Vadali,Wed; 2 Jun 2010 21:36:21 +0000,Fri; 29 Oct 2010 02:04:43 +0000,Tue; 6 Jul 2010 06:27:05 +0000,,0.20.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1838
MAPREDUCE-1839,Improvement,Minor,harchive,HadoopArchives should provide a way to configure replication,When creating HAR archives; the part files use the default replication of the filesystem. This should be made configurable through either the configuration file or command line.,Resolved,Not A Problem,,Unassigned,Ramkumar Vadali,Thu; 3 Jun 2010 01:21:39 +0000,Fri; 4 Jun 2010 18:48:42 +0000,Fri; 4 Jun 2010 18:48:42 +0000,,0.20.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1839
MAPREDUCE-1840,Improvement,Major,contrib/gridmix,[Gridmix] Exploit/Add security features in GridMix,"Use security information while replaying jobs in Gridmix. This includes  	Support for multiple users 	Submitting jobs as different users 	Allowing usage of secure cluster (hdfs + mapreduce) 	Support for multiple queues    Other features include :   	Support for sleep job 	Support for load job    + testcases for verifying all of the above changes",Closed,Fixed,,Amar Kamat,Amar Kamat,Thu; 3 Jun 2010 05:50:29 +0000,Mon; 12 Dec 2011 06:19:29 +0000,Wed; 14 Jul 2010 09:23:26 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1840
MAPREDUCE-1841,Bug,Major,task,o.a.h.mapreduce.FileOutputCommitter doens't check for existence of ${mapred.output.dir}/_temporary,o.a.h.mapred.FileOutputCommitter.getWorkOutputPath checks for existence of ${mapred.output.dir} temporary to ensure tasks launched _after the job-cleanup task fail early (in a vast majority of cases). This check is missing in the mapreduce libraries.  Related note: FileOutputCommitter.setupTask seems a more appropriate place for the above check...,Resolved,Fixed,,Arun C Murthy,Arun C Murthy,Thu; 3 Jun 2010 18:44:33 +0000,Wed; 30 Jul 2014 19:57:20 +0000,Wed; 30 Jul 2014 19:57:20 +0000,,0.20.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1841
MAPREDUCE-1842,Bug,Major,job submission,JobID.forName() creates JobID instances that break equality,"We have some code that uses serialization to store org.apache.hadoop.mapreduce.JobID instances (among other things). Since org.apache.hadoop.mapreduce.JobID is not serializable; we store the String representation and use org.apache.hadoop.mapreduce.JobID.forName(String) to read it back.  Unfortunately the instance created by that method is not equal to the same id as created by the constructor. Here's a unit test for the problem:  @Test public void forNameCopyShouldProduceInstanceEqualToOriginal() {     JobID jobId1 = new JobID(""original""; 1);     JobID jobId2 = JobID.forName(jobId1.toString());      assertEquals(jobId1; jobId2); }  forName(String) produces a backwards compatible instance from the old mapred package but the equals method shared by them both uses this.getClass() == that.getClass() and that causes the incompatible instances.  I know this backwards compatible stuff is important but could you please fix this ? The simplest fix would be to change the implementation of equals() or override it in the backwards compatibillity version of JobID in the old mapred package",Open,Unresolved,,Unassigned,Age Mooij,Fri; 4 Jun 2010 12:13:18 +0000,Wed; 27 Dec 2017 07:33:09 +0000,,,0.20.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1842
MAPREDUCE-1843,Improvement,Major,distributed-cache,Allow for map and reduce specific DistributedCache artifacts,In several cases; only the maps or the reduces need artifacts in the DistributedCache. We need to allow for the same.,Resolved,Duplicate,MAPREDUCE-989,Unassigned,Arun C Murthy,Mon; 7 Jun 2010 05:57:22 +0000,Mon; 7 Jun 2010 08:16:37 +0000,Mon; 7 Jun 2010 08:15:22 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1843
MAPREDUCE-1844,Bug,Blocker,test,Tests failing with java.lang.NoClassDefFoundError,Tests are failing with  lang.NoClassDefFoundError (see http: .ivy2 2) checkout trunk 3) ant -Dtestcase=TestMRCLI run-test-mapred,Resolved,Fixed,,Unassigned,Amar Kamat,Mon; 7 Jun 2010 08:08:27 +0000,Fri; 25 Jun 2010 20:42:23 +0000,Fri; 25 Jun 2010 20:42:23 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1844
MAPREDUCE-1845,Bug,Major,contrib/fair-share,FairScheduler.tasksToPeempt() can return negative number,This method can return negative number. This will cause the preemption to under-preempt. The bug was discovered by Joydeep.,Closed,Fixed,,Scott Chen,Scott Chen,Mon; 7 Jun 2010 18:40:57 +0000,Tue; 24 Aug 2010 21:21:41 +0000,Thu; 1 Jul 2010 23:10:53 +0000,,0.21.0;0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1845
MAPREDUCE-1846,Improvement,Major,,Add option to run Slive tests in test jar driver. ,Currently there is no way to run Slive tests through test jar. It is required to add option to run slive tests from test jar driver.,Resolved,Duplicate,HDFS-708,Ravi Phulari,Ravi Phulari,Tue; 8 Jun 2010 00:30:05 +0000,Thu; 24 Nov 2011 01:11:11 +0000,Thu; 24 Nov 2011 01:11:11 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1846
MAPREDUCE-1847,Bug,Minor,capacity-sched,capacity scheduler job tasks summaries are wrong if nodes fail,The Job Scheduling Information the web UI is needs to be re-computed in case nodes fail.  Otherwise it will report tasks are running that are not.,Resolved,Won't Fix,,Unassigned,Allen Wittenauer,Tue; 8 Jun 2010 22:34:11 +0000,Wed; 2 Nov 2011 17:40:43 +0000,Wed; 2 Nov 2011 17:40:43 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1847
MAPREDUCE-1848,Improvement,Major,jobtracker,Put number of speculative; data local; rack local tasks in JobTracker metrics,It will be nice that we can collect these information in JobTracker metrics,Closed,Fixed,,Scott Chen,Scott Chen,Wed; 9 Jun 2010 21:33:00 +0000,Mon; 12 Dec 2011 06:19:43 +0000,Thu; 15 Jul 2010 23:31:47 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1848
MAPREDUCE-1849,New Feature,Major,,Implement a FlumeJava-like library for operations over parallel collections using Hadoop MapReduce,The API used internally at Google is described in great detail at http: citation.cfm?id=1806596.1806638.,Resolved,Implemented,,Unassigned,Jeff Hammerbacher,Wed; 9 Jun 2010 21:40:47 +0000,Fri; 22 Mar 2013 19:36:29 +0000,Fri; 22 Mar 2013 19:36:28 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1849
MAPREDUCE-1850,Improvement,Major,,Include job submit host information (name and ip) in jobconf and jobdetails display,Enhancement to identify the source (submit host and ip) of a job request.,Closed,Fixed,,Krishna Ramachandran,Krishna Ramachandran,Wed; 9 Jun 2010 22:36:51 +0000,Mon; 12 Dec 2011 06:19:29 +0000,Tue; 29 Jun 2010 09:37:46 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1850
MAPREDUCE-1851,Improvement,Major,contrib/streaming;documentation,Document configuration parameters in streaming,There are several streaming options such as stream.map.output.field.separator; stream.num.map.output.key.fields; stream.map.input.field.separator;  stream.reduce.input.field.separator;  stream.map.input.ignoreKey; stream.non.zero.exit.is.failure etc which are spread everywhere. These should be documented at single place with description and default-value.,Closed,Fixed,,Amareshwari Sriramadasu,Amareshwari Sriramadasu,Thu; 10 Jun 2010 04:30:39 +0000,Mon; 12 Dec 2011 06:18:37 +0000,Wed; 23 Jun 2010 07:14:25 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1851
MAPREDUCE-1852,Bug,Major,test,build/test path is hardcoded in many testcases.,build test path is hardcoded in many testcases; instead it should be read from system property test.build.dir or any other other appropriate property.,Resolved,Incomplete,,Unassigned,Amareshwari Sriramadasu,Thu; 10 Jun 2010 04:58:27 +0000,Wed; 30 Jul 2014 20:11:35 +0000,Wed; 30 Jul 2014 20:11:35 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1852
MAPREDUCE-1853,Bug,Critical,task,MultipleOutputs does not cache TaskAttemptContext,"In MultipleOutputs there is    so for every reduce call it creates a new Job instance ...which creates a new LocalJobRunner. That does not sound like a good idea.  You end up with a flood of ""jvm.JvmMetrics: Cannot initialize JVM Metrics with processName=JobTracker; sessionId= - already initialized""  This should probably also be added to 0.22.",Closed,Fixed,,Torsten Curdt,Torsten Curdt,Thu; 10 Jun 2010 14:35:34 +0000,Wed; 23 Nov 2011 06:03:25 +0000,Wed; 16 Jun 2010 11:25:45 +0000,,0.21.0;0.22.0,,,MAPREDUCE-2740,https://issues.apache.org/jira/browse/MAPREDUCE-1853
MAPREDUCE-1854,New Feature,Major,test,[herriot] Automate health script system test,1. There are three scenarios; first is induce a error from health script; verify that task tracker is blacklisted.  2. Make the health script timeout and verify the task tracker is blacklisted.  3. Make an error in the health script path and make sure the task tracker stays healthy.,Open,Unresolved,,Balaji Rajagopalan,Balaji Rajagopalan,Thu; 10 Jun 2010 17:34:06 +0000,Thu; 2 May 2013 02:29:31 +0000,,,,,,MAPREDUCE-1882,https://issues.apache.org/jira/browse/MAPREDUCE-1854
MAPREDUCE-1855,Bug,Major,,refreshSuperUserGroupsConfiguration for MR should use server side configuration for the refresh (for HADOOP-6815),nan,Resolved,Fixed,,Boris Shkolnik,Boris Shkolnik,Thu; 10 Jun 2010 17:52:18 +0000,Fri; 29 Oct 2010 02:04:24 +0000,Wed; 23 Jun 2010 00:25:13 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1855
MAPREDUCE-1856,Improvement,Major,build,Extract a subset of tests for smoke (DOA) validation,Similar to that of HDFS-1199 for MapReduce. Adds an ability to run up to 30 minutes of the tests to 'smoke' MapReduce build i.e. find possible issues faster than the full test cycle does).,Closed,Fixed,,Konstantin Boudnik,Konstantin Boudnik,Fri; 11 Jun 2010 00:32:45 +0000,Fri; 29 Oct 2010 02:04:23 +0000,Tue; 17 Aug 2010 02:42:14 +0000,,0.21.0,,,HADOOP-6810,https://issues.apache.org/jira/browse/MAPREDUCE-1856
MAPREDUCE-1857,Bug,Trivial,contrib/streaming,Remove unused streaming configuration from src,The configuration stream.numinputspecs is just set and not read anywhere. It can be removed.,Resolved,Fixed,,Amareshwari Sriramadasu,Amareshwari Sriramadasu,Fri; 11 Jun 2010 08:11:10 +0000,Fri; 29 Oct 2010 02:04:25 +0000,Thu; 24 Jun 2010 06:55:31 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1857
MAPREDUCE-1858,Bug,Major,distcp,TestCopyFiles fails consistently on trunk,All the tests in TestCopyFiles fail. For e.g.,Resolved,Fixed,,Unassigned,Vinod Kumar Vavilapalli,Fri; 11 Jun 2010 11:00:51 +0000,Sun; 13 Jun 2010 04:40:40 +0000,Sun; 13 Jun 2010 04:40:40 +0000,,0.22.0,,,HADOOP-6796,https://issues.apache.org/jira/browse/MAPREDUCE-1858
MAPREDUCE-1859,New Feature,Major,job submission,maxConcurrentMapTask & maxConcurrentReduceTask per job,It would be valuable if one could specify the max number of map Capacity-Schedulers.,Resolved,Won't Fix,,Unassigned,Johannes Zillmann,Fri; 11 Jun 2010 11:10:59 +0000,Wed; 30 Jul 2014 20:14:49 +0000,Wed; 30 Jul 2014 20:14:49 +0000,,0.20.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1859
MAPREDUCE-1860,Bug,Major,,LocalJobRunner should use local filesystem to qualify systemdir,getSystemDir() in LocalJobRunner returns a path qualified using the default file system from the Configuration. Usually default filesystem is set to hdfs cluster. which means that when trying to use the local mode - the jobclient ends up using hdfs as system directory.  this seems like an error. localjobrunner should use local file system as it's default file system and that should be used to qualify the mapred system directory.,Resolved,Invalid,,Unassigned,Joydeep Sen Sarma,Fri; 11 Jun 2010 20:55:29 +0000,Sat; 12 Jun 2010 05:40:03 +0000,Sat; 12 Jun 2010 00:04:20 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1860
MAPREDUCE-1861,Improvement,Major,contrib/raid,Raid should rearrange the replicas while raiding,Raided file introduce extra dependencies on the blocks on the same stripe. Therefore we need a new way to place the blocks.  It is desirable th the same time.,Closed,Won't Fix,,Scott Chen,Scott Chen,Sat; 12 Jun 2010 01:42:37 +0000,Tue; 15 Nov 2011 00:49:09 +0000,Thu; 31 Mar 2011 21:20:28 +0000,,0.23.0,,,MAPREDUCE-1831,https://issues.apache.org/jira/browse/MAPREDUCE-1861
MAPREDUCE-1862,Bug,Major,,Distributed Cache doesn't accept paths from non-default filesystems,addFileToClassPath addArchive... try to qualify supplied against default file system. this fails when the supplied path doesn't belong to default file system.  this happens during local mode execution. fs.default.name may be pointing to production hdfs. localjobrunner tries to add files in local filesystem (because; starting 0.21; it correctly uses a local system dir) to distributed cache. this bombs.,Resolved,Duplicate,MAPREDUCE-1744,Joydeep Sen Sarma,Joydeep Sen Sarma,Sat; 12 Jun 2010 04:54:29 +0000,Tue; 15 Jun 2010 19:13:14 +0000,Tue; 15 Jun 2010 19:11:33 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1862
MAPREDUCE-1863,Bug,Major,tools/rumen,[Rumen] Null failedMapAttemptCDFs in job traces generated by Rumen,All the traces generated by Rumen for jobs having failed task attempts has null value for failedMapAttemptCDFs.,Closed,Fixed,,Amar Kamat,Amar Kamat,Mon; 14 Jun 2010 09:23:24 +0000,Mon; 12 Dec 2011 06:19:37 +0000,Tue; 29 Jun 2010 06:46:37 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1863
MAPREDUCE-1864,Bug,Major,contrib/streaming,PipeMapRed.java has uninitialized members log_ and LOGNAME ,PipeMapRed. has members log_ and LOGNAME; which are never initialized and they are used in code for logging in several places.  They should be removed and PipeMapRed should use commons LogFactory and Log for logging. This would improve code maintainability.  Also; as per comment ; stream.joblog_ configuration property can be removed.,Closed,Fixed,,Amareshwari Sriramadasu,Amareshwari Sriramadasu,Tue; 15 Jun 2010 05:28:33 +0000,Mon; 12 Dec 2011 06:19:57 +0000,Fri; 2 Jul 2010 06:21:30 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1864
MAPREDUCE-1865,Bug,Major,tools/rumen,[Rumen] Rumen should also support jobhistory files generated using trunk,Rumen code in trunk parses and process only jobhistory files from pre-21 hadoop mapreduce clusters. It should also support jobhistory files generated using trunk.,Closed,Fixed,,Amar Kamat,Amar Kamat,Tue; 15 Jun 2010 06:04:11 +0000,Mon; 12 Dec 2011 06:19:58 +0000,Fri; 16 Jul 2010 06:36:23 +0000,,0.22.0,,MAPREDUCE-1876,,https://issues.apache.org/jira/browse/MAPREDUCE-1865
MAPREDUCE-1866,Bug,Minor,contrib/streaming,Remove deprecated class org.apache.hadoop.streaming.UTF8ByteArrayUtils,The class org.apache.hadoop.streaming.UTF8ByteArrayUtils is deprecated in favor of org.apache.hadoop.util.UTF8ByteArrayUtils in branch 0.19. The same should be removed.,Resolved,Fixed,,Amareshwari Sriramadasu,Amareshwari Sriramadasu,Tue; 15 Jun 2010 08:32:30 +0000,Fri; 29 Oct 2010 02:04:14 +0000,Thu; 29 Jul 2010 05:51:06 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-1866
